GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1012461,,2023,WTG South Permian Midstream LLC 430 Permian Basin GB,"303 Veterans Airpark Lane, Suite 5000",Midland,TX,79705,,WTG SOUTH PERMIAN MIDSTREAM LLC,"303 Veterans Airpark Lane, Suite 5000",Midland,TX,79705,100,211120
1012463,110071161971,2023,South Eddy Cryo Plant,,Loving,NM,88256,EDDY COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100,211130
1012464,,2023,"Divide Creek Gathering System, LLC",2322 Divide Creek Rd,Silt,CO,81652,,DIVIDE CREEK GATHERING SYSTEM LLC,922 East Second Avenue,Durango,CO,81301,100,213112
1012465,,2023,Buffalo Gas Plant,2833 N FM 1212,Stanton,TX,79782,,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,73,211130
1012465,,2023,Buffalo Gas Plant,2833 N FM 1212,Stanton,TX,79782,,PIONEER NATURAL RESOURCES CO,5205 N. O’Connor Blvd. Ste. 200,Irving,TX,75039,27,211130
1012466,110070082329,2023,350 South Oklahoma Folded Belt,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1012467,110070082306,2023,EQM Olympus Midstream LLC - Basin 160A,2200 Energy Drive,Canonsburg,PA,15317,ALLEGHENY COUNTY,EQUITRANS MIDSTREAM CORP,2200 Energy Drive,Canonsburg,PA,15317,100,211130
1012468,110054084959,2023,Enterprise Products Operating LLC 580 San Juan Basin,1100 Louisiana Street,Houston,TX,77002,HARRIS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100,486210
1012469,,2023,Phillips 66 Old Ocean NGL Fractionation Plant,8189 Old FM524 (not a mailing address),Old Ocean,TX,77463,,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,100,211130
1012470,110070082329,2023,425 Bend Arch,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1012472,110070082329,2023,345 Arkoma Basin,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1012473,,2023,TransCanada / Columbia Gas Transmission,"700 Louisiana St., Suite 700",Houston,TX,77002,,GIP Pilot Acquisition Partners LP,"1345 Avenue of the Americas, 30th Floor",New York,NY,10105,40,486210
1012473,,2023,TransCanada / Columbia Gas Transmission,"700 Louisiana St., Suite 700",Houston,TX,77002,,TRANSCANADA PIPELINE USA LTD,700 Louisiana St,Houston,TX,77002,60,486210
1012474,110005062920,2023,TGP Station 9 VIctoria TX,1925 Old Bloomington Rd. N.,Victoria,TX,77905,VICTORIA COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1012475,110070131883,2023,Aera Energy Penn Zier,29010 Shell Road,Coalinga,CA,93210,FRESNO COUNTY,"Oaktree Capital Group, LLC","333 South Grand Ave., 28th Floor",Los Angeles,CA,90071,9.6,211120
1012475,110070131883,2023,Aera Energy Penn Zier,29010 Shell Road,Coalinga,CA,93210,FRESNO COUNTY,IKAV Impact USA Inc,1201 Louisiana Suite 3400,Houston,TX,77002,41.4,211120
1012475,110070131883,2023,Aera Energy Penn Zier,29010 Shell Road,Coalinga,CA,93210,FRESNO COUNTY,CPPIB Vedder US Holdings LLC,"510 Madison Avenue, 15th Floor",New York,NY,10022,49,211120
1012478,110054084959,2023,Enterprise Products Operating LLC 220 Gulf Coast Basin,1100 Louisiana Street,Houston,TX,77002,HARRIS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100,486210
1012479,110071161969,2023,"MarkWest Oklahoma Gas Company, L.L.C. - 355 Chautauqua Platform - G&B","1515 Arapahoe Street, Tower 1, Suite 1600",Denver,CO,80202,DENVER COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100,486210
1012480,110043802757,2023,Aera Energy Lockwood,29235 Highway 33,Maricopa,CA,93525,KERN COUNTY,IKAV Impact USA Inc,1201 Louisiana Suite 3400,Houston,TX,77002,41.4,211120
1012480,110043802757,2023,Aera Energy Lockwood,29235 Highway 33,Maricopa,CA,93525,KERN COUNTY,"Oaktree Capital Group, LLC","333 South Grand Ave., 28th Floor",Los Angeles,CA,90071,9.6,211120
1012480,110043802757,2023,Aera Energy Lockwood,29235 Highway 33,Maricopa,CA,93525,KERN COUNTY,CPPIB Vedder US Holdings LLC,"510 Madison Avenue, 15th Floor",New York,NY,10022,49,211120
1012481,110000470099,2023,"Hydro Extrusion USA, LLC",1550 North Kirby Lane,Spanish Fork,UT,84660,UTAH COUNTY,HYDRO EXTRUSION USA LLC,"6250 N River Road, #5000",Rosemont,IL,60018,100,331318
1012482,110071161897,2023,"The Ohio Gathering Company, L.L.C. - 160A Appalachian Basin (Eastern Overthrust Area) - G&B","1515 Arapahoe Street, Tower 1, Suite 1600",Denver,CO,80202,DENVER COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100,486210
1012483,110071161897,2023,"MarkWest Liberty Bluestone, L.L.C. - 160A Appalachian Basin (Eastern Overthrust Area) - G&B","1515 Arapahoe Street, Tower 1, Suite 1600",Denver,CO,80202,DENVER COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100,486210
1012484,110071161898,2023,"MarkWest Energy East Texas Gas Company, L.L.C. - 260 East Texas Basin - G&B","1515 Arapahoe Street, Tower 1, Suite 1600",Denver,CO,80202,DENVER COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100,486210
1012486,110043783064,2023,Dominion Energy Wexpro - Green River Basin (Gath),1140 West 200 South,Salt Lake City,UT,84101,SALT LAKE COUNTY,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100,486210
1012487,110054084959,2023,Enterprise Products Operating LLC 260 East Texas Basin,1100 Louisiana Street,Houston,TX,77002,HARRIS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100,486210
1012492,110054084959,2023,Enterprise Products Operating LLC 430 Permian Basin,1100 Louisiana Street,Houston,TX,77002,HARRIS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100,486210
1012493,110001263953,2023,Gold Bond - WWG Plant,10 Louisiana St.,Westwego,LA,70094,JEFFERSON PARISH,SPANGLER COMPANIES INC,1110 E Morehead Street,Charlotte,NC,28204,100,327420
1012494,110070132719,2023,"Magnolia LNG, LLC",3930 Henry Pugh Blvd,Lake Charles,LA,70605,CALCASIEU PARISH,LNG MANAGEMENT SERVICES LLC,"1001 Mckinney, Suite 600",Houston,TX,77002,100,221210
1012495,110070082329,2023,420 Fort Worth Syncline,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1012496,110071161969,2023,"MarkWest Oklahoma Gas Company, L.L.C. - 360 Anadarko Basin - G&B","1515 Arapahoe Street, Tower 1, Suite 1600",Denver,CO,80202,DENVER COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100,486210
1012500,110070082329,2023,430 Permian Basin,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1012501,,2023,TransCanada / Columbia Gulf Transmission,"700 Louisiana St., Suite 700",Houston,TX,77002,,TRANSCANADA PIPELINE USA LTD,700 Louisiana St,Houston,TX,77002,60,486210
1012501,,2023,TransCanada / Columbia Gulf Transmission,"700 Louisiana St., Suite 700",Houston,TX,77002,,GIP Pilot Acquisition Partners LP,"1345 Avenue of the Americas, 30th Floor",New York,NY,10105,40,486210
1012503,110071161969,2023,"MarkWest Oklahoma Gas Company, L.L.C. - 345 Arkoma Basin - GB","1515 Arapahoe Street, Tower 1, Suite 1600",Denver,CO,80202,DENVER COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100,486210
1012504,110071161969,2023,"MarkWest Liberty Midstream & Resources, L.L.C. - 160A Appalachian Basin (Eastern Overthrust Area) - G&B","1515 Arapahoe Street, Tower 1, Suite 1600",Denver,CO,80202,DENVER COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100,486210
1012506,110020147465,2023,Corpus Christi Terminal Condensate Splitter,1802 Poth Lane,Corpus Christi,TX,78407,NUECES COUNTY,ONEOK INC,100 West Fifth Street,Tulsa,OK,74103,100,324110
1012507,110070082329,2023,220 Gulf Coast Basin,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1012509,,2023,Aethon Energy Operating-230-Arkla Basin,12377 Merit Dr. Suite 1200,Dallas,TX,75251,,AETHON UNITED BR LP,12377 Merit Dr. Suite 1200,Dallas,TX,75251,100,211130
1012511,,2023,Aethon Energy Operating-260-East Texas Basin,12377 Merit Dr. Suite 1200,Dallas,TX,75251,,AETHON UNITED BR LP,12377 Merit Dr. Suite 1200,Dallas,TX,75251,100,211130
1012512,,2023,TransCanada / ANR Pipeline,"700 Louisiana St., Suite 700",Houston,TX,77002,,TRANSCANADA PIPELINE USA LTD,700 Louisiana St,Houston,TX,77002,100,486210
1012516,110000861032,2023,Ingredion Incorporated,4501 Overdale Road,Winton Salem,NC,27107,FORSYTH COUNTY,INGREDION INC,5 Westbrook Corporate Center,Westchester,IL,60154,100,311221
1012517,110070069670,2023,Alcoa USA Corp.,1814 State Highway 131,Massena,NY,13662,ST. LAWRENCE COUNTY,ALCOA CORP,"201 Isabella Street, Suite 500",Pittsburgh,PA,15212,100,331313
1012519,,2023,Delaware Basin Gas Plant,1220 Conty Road 101,Coyanosa,TX,79730,,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,50,211130
1012519,,2023,Delaware Basin Gas Plant,1220 Conty Road 101,Coyanosa,TX,79730,,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,50,211130
1012520,110054084959,2023,Enterprise Products Operating LLC 230 Arkla Basin,1100 Louisiana Street,Houston,TX,77002,HARRIS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100,486210
1012522,110071099264,2023,360 Anadarko Basin,811 Louisiana Suite 2100,Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1012523,110070082329,2023,375 Sedgwick Basin,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1012524,110054084959,2023,Enterprise Products Operating LLC 535 Green River Basin,1100 Louisiana Street,Houston,TX,77002,HARRIS COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100,486210
1012526,110070082329,2023,395 Williston Basin,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,55,211130
1012526,110070082329,2023,395 Williston Basin,"811 Louisiana, Suite 2100",Houston,TX,77002,HARRIS COUNTY,BLACKSTONE GSO HOLDINGS LLC,345 Park Avenue,New York,NY,10154,45,211130
1012527,110070082346,2023,Louisiana Pacific Corporation Jasper OSB Mill,5110 U.S. HWY 190E,Jasper,TX,75951,JASPER COUNTY,LOUISIANA-PACIFIC CORP,414 Union Street Suite 2000,Nashville,TN,37219,100,321219
1012528,,2023,Scout Energy Anadarko Basin Production,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,,SCOUT ENERGY MANAGEMENT LLC,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,100,211120
1012530,110038383184,2023,XTO Energy Inc 230 Arkla  GB,6141 Paluxy Drive,Tyler,TX,75703,SMITH COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012532,110071161904,2023,"Blue Racer Midstream, LLC 160A Appalachian Basin (Eastern Overthrust Area) GB","5949 Sherry Lane, Suite 1700",Dallas,TX,75225,DALLAS COUNTY,BLUE RACER MIDSTREAM LLC,"5949 Sherry Lane, Suite 1300",Dallas,TX,75225,100,211130
1012534,110071161853,2023,"Compass Production Partners, LP - Arkla Basin #230 Gathering & Boosting","5555 East 71st Street, Suite 8200",Tulsa,OK,74136,TULSA COUNTY,COMPASS PRODUCTION PARTNERS LP,"204 N Robinson, Suite 1300",Oklahoma City,OK,73102,100,211130
1012537,,2023,Northeast Natural Energy LLC,"707 Virginia Street East, Suite 1200",Charleston,WV,25301,,NORTHEAST NATURAL ENERGY LLC,"707 Virginia Street East, Suite 1200",Charleston,WV,25301,100,211130
1012538,110071161901,2023,"Superior Appalachian Pipeline, LLC. Basin 160A  Appalachian Eastern Overthrust  GB",SAP 1000 Town Center Way - Ste 120,Cannonsburg,PA,15317,WASHINGTON COUNTY,UNIT CORP,8200 South Unit Drive,Tulsa,OK,74132,100,486210
1012539,110032903561,2023,XTO Energy Inc 360 Anadarko  GB,"210 Park Ave, Suite 2240",Oklahoma City,OK,73102,CADDO COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012541,110015749966,2023,XTO Energy Inc 430 Permian  GB,"6401 N. Holiday Hill Rd, Building 5",Midland,TX,79707,MIDLAND COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012544,,2023,420 Fort Worth Syncline BKV  GB,4800 Blue Mound Rd,Fort Worth,TX,76106,,BKV CORP,1200 17th STREET,DENVER,CO,80202,100,211130
1012545,,2023,415 Strawn BKV  GB,4800 BLUE MOUND RD,FORT WORTH,TX,76106,,BKV CORP,1200 17th STREET,DENVER,CO,80202,100,211130
1012546,,2023,XTO Energy Inc 507 Central Western Overthrust  GB,210 Park Ave Suite 2240,Oklahoma City,OK,73102,,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012548,110001158167,2023,Arcosa Lightweight - Frazier Park,17410 E Lockwood Valley Rd,Frazier Park,CA,93225,VENTURA COUNTY,ARCOSA INC,"500 N. Akard St., Suite 400",Dallas,TX,75201,100,327120
1012551,110071162520,2023,"OXY USA Inc., Permian Basin G&B - 430",6001 Deauville Blvd,Midland,TX,79706,MIDLAND COUNTY,OCCIDENTAL PETROLEUM CORP,"5 Greenway Plaza, Suite 110",Houston,TX,77046,100,211120
1012552,110032903561,2023,XTO Energy Inc 350 South Oklahoma Folded Belt  GB,"210 Park Ave, Suite 2240",Oklahoma City,OK,73102,CADDO COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012554,110000427299,2023,"Melrose Dairy Proteins, LLC",1000 Kraft Drive SE,Melrose,MN,56352,STEARNS COUNTY,LAND O LAKES INC,1200 County Road F West,Arden Hills,MN,55126,100,311513
1012557,110071162513,2023,"Grayson Mill Operating, LLC - Midstream",840 W Sam Houston Pkwy N. Suite 300,Houston,TX,77024,HARRIS COUNTY,GRAYSON MILL OPERATING LLC,"840 W Sam Houston Pkwy N., Suite 300",Houston,TX,77024,100,486110
1012558,110022871800,2023,Kinder Morgan Production 430 Permian Basin GB,"6 Desta Drive, Suite 6000",Midland,TX,79705,MIDLAND COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012559,110032903561,2023,XTO Energy Inc 345 Arkoma  GB,"210 Park Ave, Suite 2240",Oklahoma City,OK,73102,CADDO COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012560,110071162092,2023,XTO Energy Inc 160A Appalachian E Overthrust  GB,190 Thorn Hill Road,Warrendale,PA,15086,BUTLER COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012563,110071161904,2023,"Blue Racer Midstream, LLC 160 Appalachian Basin GB","5949 Sherry Lane, Suite 1700",Dallas,TX,75225,DALLAS COUNTY,BLUE RACER MIDSTREAM LLC,"5949 Sherry Lane, Suite 1300",Dallas,TX,75225,100,211130
1012564,110071162307,2023,"OSCO Industries, Inc. Jackson Division",165 Athens Street,Jackosn,OH,45640,JACKSON COUNTY,OSCO INDUSTRIES INC,11Th & Chillicothe St.,Portsmouth,OH,45662,100,331511
1012565,110061673185,2023,"Kinder Morgan, Inc. 360 Anadarko Basin","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012566,110061673185,2023,"Kinder Morgan, Inc. 345 Arkoma Basin","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012567,,2023,Beaver Dam Energy LLC,175 Groff Lane,Canton,PA,17724,,BEAVER DAM ENERGY LLC,14302 FNB Parkway,Omaha,NE,68154,100,221112
1012568,,2023,XTO Energy Inc 395 Williston  GB,321-22nd Ave. East,Williston,ND,58801,,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012571,,2023,West Ranch Field,1421 Mobil Oil Road,Vanderbilt,TX,77991,,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100,211120
1012572,110022327285,2023,Marathon Oil EF - Gulf Coast Basin (AAPG Basin Number 220) - GB,990 Town & Country Blvd,Houston,TX,77024,HARRIS COUNTY,MARATHON OIL CORP,5555 San Felipe Street,Houston,TX,77056,100,211120
1012573,110000877301,2023,"Alexander Orr, Jr. Water Treatment Plant",6800 SW 87TH AVE,MIAMI,FL,33173,MIAMI-DADE COUNTY,MIAMI-DADE WATER & SEWER,3071 Sw 38 Ave,Miami,FL,33146,100,221310
1012576,110061673185,2023,"Kinder Morgan Energy Partners, L.P. 220 Gulf Coast Basin (LA, TX)","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012582,,2023,REM 305 Michigan Basin - GATHERING & BOOSTING,"10691 East Carter Rd, Suite 201",Traverse City,MI,49684,,RIVERSIDE ENERGY MICHIGAN LLC,"10691 E Carter Rd, Ste 201",Traverse City,MI,49684,100,211130
1012583,110070082379,2023,MurphyG&B-220,"9805 Katy Freeway, Suite G-200",Houston,TX,77024,HARRIS COUNTY,MURPHY OIL CORP,"9805 Katy Freeway, Suite G200",Houston,TX,77024,100,211120
1012587,,2023,Southern Star Central Gas Pipeline,4700 KY Highway 56 West,Owensboro,KY,42304,,MSIP-SSCC HOLDINGS LLC,1585 Broadway,New York,NY,10036,100,486210
1012589,110067418360,2023,Bluestone Gathering System,1429 Oliver Rd,New Milford,PA,18834,SUSQUEHANNA COUNTY,DT Midstream INC,"500 Woodward Avenue, Suite 2900",Detroit,MI,48226,100,486210
1012590,110071162310,2023,"Wapiti Operating, LLC-UintaGatheringAndBoosting",,Sunnyside,UT,84539,CARBON COUNTY,WAPITI OPERATING LLC,1251 Lumpkin Rd,Houston,TX,77043,100,211130
1012594,110071161965,2023,Verdun Oil Company-Gulf Coast Basin- Onshore G&B,"945 Bunker Hill Road, Suite 1300",Houston,TX,77024,,VERDUN OIL CO,"55 Waugh Drive, Suite 400",Houston,TX,77007,100,211120
1012595,110038383184,2023,XTO Energy Inc 260 East Texas  GB,6141 Paluxy drive,Tyler,TX,75703,SMITH COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012596,,2023,XTO Energy Inc 220 Gulf Coast  GB,6141 Paluxy Dr,Tyler,TX,75703,,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100,211130
1012597,110061673185,2023,"Kinder Morgan, Inc. 355 Chautauqua Platform","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,211130
1012598,110071162179,2023,OGRIS Operating LLC,21603 State Highway 12,Trinidad,CO,81082,LAS ANIMAS COUNTY,TIMBER CREEK OPERATING LLC,"1001 17Th Street, Suite 1000",Denver,CO,80202,100,211130
1012599,110071162309,2023,Roundtop Energy LLC,960 State Route 267,Meshoppen,PA,18630,SUSQUEHANNA COUNTY,ROUNDTOP ENERGY LLC,14302 FNB Parkway,Omaha,NE,68154,100,221112
1012600,110070082393,2023,NFGSC MERCER COMPRESSOR STATION,1249 Greenville Mercer Road,Mercer,PA,16137,MERCER COUNTY,NATIONAL FUEL GAS CO,6363 Main Street,Williamsville,NY,14221,100,486210
1012602,110071080245,2023,EQT Production - Basin 160A - Appalachian Eastern Overthrust - GB,"625 Liberty Avenue, Suite 1700",Pittsburgh,PA,15222,ALLEGHENY COUNTY,EQT CORP,"625 Liberty Avenue, Suite 1700",Pittsburgh,PA,15222,100,211130
1012603,,2023,Slant Operating LLC,"901 Indiana Ave, Suite 500",Wichita Falls,TX,76301,,STANOLIND PRODUCTION LLC,310 W. Wall St. Ste 1000,Midland,TX,79701,0,211120
1012603,,2023,Slant Operating LLC,"901 Indiana Ave, Suite 500",Wichita Falls,TX,76301,,EQT CORP,"625 Liberty Avenue, Suite 1700",Pittsburgh,PA,15222,0,211120
1012603,,2023,Slant Operating LLC,"901 Indiana Ave, Suite 500",Wichita Falls,TX,76301,,STANOLIND PRODUCTION LLC,310 W. Wall St. Ste 1000,Midland,TX,79701,0,211120
1012603,,2023,Slant Operating LLC,"901 Indiana Ave, Suite 500",Wichita Falls,TX,76301,,SLANT OPERATING LLC,"901 Indiana Ave, Suite 500",Wichita Falls,TX,76301,100,211120
1012605,,2023,"Trinity Operating USG, LLC - Chautauqua Platform (Basin 355)","601 Travis Street, Ste 1900",Houston,TX,77002,,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100,211130
1012606,110070131990,2023,Carty Generating Station,73396 Tower Road,Boardman,OR,97818,MORROW COUNTY,PORTLAND GENERAL ELECTRIC CO,121 Sw Salmon Street,Portland,OR,97204,100,221112
1012607,110071162354,2023,Colt - Bend Arch Basin 425,"2950 North Loop West, Suite 1150",Houston,TX,77092,,COLT MIDSTREAM LLC,"2950 North Loop West, Suite 1150",Houston,TX,77092,100,211130
1012612,,2023,Hilcorp Energy Company - Wind River Basin (530),1111 Travis St.,Houston,TX,77002,,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100,211130
1012615,,2023,Summit Midstream 160A Appalachian Basin (Eastern Overthrust Area) GB,"910 Louisiana, SUITE 4200",Houston,TX,77002,,SUMMIT MIDSTREAM PARTNERS LP,"910 Louisiana St, Suite 4200",Houston,TX,77002,100,211130
1012616,110070082404,2023,ORM GPRP Lonesome Creek Gas Plant,2479 138th Avenue NW,Alexander,ND,58831,MCKENZIE COUNTY,ONEOK INC,100 West Fifth Street,Tulsa,OK,74103,100,211130
1012617,110071232229,2023,BPE GPRP Bear Creek,10570 2nd St NW,Killdeer,ND,58640,DUNN COUNTY,ONEOK INC,P.O. Box 871,Tulsa,OK,74102,100,211130
1012618,110054114702,2023,"ONEOK Rockies Midstream, L.L.C. 515 Powder River Basin GB",100 West Fifth Street,Tulsa,OK,74103,TULSA COUNTY,ONEOK INC,100 West Fifth Street,Tulsa,OK,74103,100,211130
1012619,110070082424,2023,Superior Pipeline Kansas 375 Sedgwick Basin GB,PO Box 702500,Tulsa,OK,74170,TULSA COUNTY,ONEOK INC,100 West Fifth Street,Tulsa,OK,74103,100,211130
